Date,Close
2018-09-24,0.49358
2018-09-23,0.5719
2018-09-22,0.57368
2018-09-21,0.56405
2018-09-20,0.44819
2018-09-19,0.32679
2018-09-18,0.31897
2018-09-17,0.2706
2018-09-16,0.28122
2018-09-15,0.28031
2018-09-14,0.27571
2018-09-13,0.27933
2018-09-12,0.2699
2018-09-11,0.26314
2018-09-10,0.27
2018-09-09,0.2766
2018-09-08,0.27679
2018-09-07,0.2869
2018-09-06,0.30179
2018-09-05,0.27889
2018-09-04,0.33116
2018-09-03,0.33493
2018-09-02,0.34253
2018-09-01,0.34699
2018-08-31,0.3353
2018-08-30,0.33518
2018-08-29,0.34494
2018-08-28,0.35128
2018-08-27,0.33901
2018-08-26,0.32276
2018-08-25,0.32702
2018-08-24,0.32646
2018-08-23,0.3263
2018-08-22,0.3185
2018-08-21,0.33339
2018-08-20,0.31499
2018-08-19,0.34201
2018-08-18,0.32829
2018-08-17,0.3672
2018-08-16,0.29142
2018-08-15,0.28039
2018-08-14,0.2725
2018-08-13,0.2743
2018-08-12,0.29547
2018-08-11,0.29784
2018-08-10,0.31897
2018-08-09,0.3441
2018-08-08,0.33171
2018-08-07,0.37863
2018-08-06,0.4129
2018-08-05,0.4345
2018-08-04,0.42985
2018-08-03,0.44033
2018-08-02,0.42975
2018-08-01,0.44642
2018-07-31,0.4353
2018-07-30,0.44534
2018-07-29,0.45315
2018-07-28,0.45641
2018-07-27,0.4555
2018-07-26,0.44968
2018-07-25,0.4598
2018-07-24,0.45885
2018-07-23,0.44499
2018-07-22,0.44859
2018-07-21,0.45506
2018-07-20,0.44439
2018-07-19,0.47687
2018-07-18,0.48868
2018-07-17,0.50728
2018-07-16,0.48173
2018-07-15,0.44681
2018-07-14,0.43864
2018-07-13,0.43754
2018-07-12,0.43675
2018-07-11,0.44872
2018-07-10,0.44337
2018-07-09,0.473
2018-07-08,0.47915
2018-07-07,0.48494
2018-07-06,0.47698
2018-07-05,0.4769
2018-07-04,0.49097
2018-07-03,0.4844
2018-07-02,0.4899
2018-07-01,0.46222
2018-06-30,0.46796
2018-06-29,0.45321
2018-06-28,0.44575
2018-06-27,0.4701
2018-06-26,0.453
2018-06-25,0.48125
2018-06-24,0.47331
2018-06-23,0.49005
2018-06-22,0.48216
2018-06-21,0.53457
2018-06-20,0.53916
2018-06-19,0.54834
2018-06-18,0.5387
2018-06-17,0.52617
2018-06-16,0.53275
2018-06-15,0.53258
2018-06-14,0.55769
2018-06-13,0.52862
2018-06-12,0.5556
2018-06-11,0.59989
2018-06-10,0.58201
2018-06-09,0.6574
2018-06-08,0.6721
2018-06-07,0.67756
2018-06-06,0.6741
2018-06-05,0.67464
2018-06-04,0.65507
2018-06-03,0.6901
2018-06-02,0.64269
2018-06-01,0.62151
2018-05-31,0.6114
2018-05-30,0.60149
2018-05-29,0.59998
2018-05-28,0.54689
2018-05-27,0.60416
2018-05-26,0.60852
2018-05-25,0.60459
2018-05-24,0.62814
2018-05-23,0.59198
2018-05-22,0.63782
2018-05-21,0.67612
2018-05-20,0.6994
2018-05-19,0.67339
2018-05-18,0.67766
2018-05-17,0.65849
2018-05-16,0.70585
2018-05-15,0.689
2018-05-14,0.72694
2018-05-13,0.72999
2018-05-12,0.68522
2018-05-11,0.6761
2018-05-10,0.74558
2018-05-09,0.79481
2018-05-08,0.80667
2018-05-07,0.8249
2018-05-06,0.86483
2018-05-05,0.9028
2018-05-04,0.8899
